,Name,Address,City,State,Website
7299,Ash and Ember Brewing Co,226 Texas St 75104,Cedar Hill,TX,http://www.ashandemberbrewing.com
7300,Athens Brewing Co,101 E Tyler St 75751,Athens,TX,https://www.athensbrewingco.com
7301,Auld Brewing Co,111 W 9th St 79007,Borger,TX,http://auldbrewing.com
7302,Auld Brewing Co,515 Broadway St 79401,Lubbock,TX,http://auldbrewing.com
7303,Austin Beer Garden Brewing Co,1305 W Oltorf 78704,Austin,TX,http://www.theabgb.com/
7304,Austin Beerworks,3009 Industrial Terrace 78758,Austin,TX,http://www.austinbeerworks.com/
7305,Autonomous Society Brewpub (Deanitude Crafted Beer),1928 S Akard St 75201,Dallas,TX,http://autonomousbrewpub.com
7306,B-52 Brewing Co,12470 Milroy Lane 77304,Conroe,TX,http://b52brewing.com/
7307,B-CS Zoigl Brewery,211C W. Wm. J. Bryan Pky 77803,Bryan,TX,http://www.bcs-zoigl.com
7308,Baa Baa Brewhouse,539 FM 359 -Unit 7 77423,Brookshire,TX,http://www.baabaabrewhouse.com/
7309,Back Pew Brewing Co,26452 Sorters McLellan Rd 77365,Porter,TX,http://www.backpewbrewing.com/
7310,Back Unturned Brewing Co,516 Brooklyn Ave 78215,San Antonio,TX,http://www.backunturned.com
7311,BackStory Brewery,211 Magnolia St 75482,Sulphur Springs,TX,http://www.backstorybrewery.com
7312,Bad Astronaut Brewing Co,1519 Fulton St 77009,Houston,TX,http://www.badastronautbeer.com
7313,Baileson Brewing Co,2322 Bissonnet St 77005,Houston,TX,http://www.bailesonbrewing.com
7314,Bakfish Brewing Co,1231 E Broadway St 77581,Pearland,TX,http://www.bakfishbrewing.com/
7315,Bandera Brewery (Bandera Ale Project),3540 Rte 16 78003,Bandera,TX,http://www.banderabrewery.com
7316,Bankhead Brewing Co,3840 Main St 75088,Rowlett,TX,https://www.bankheadbrewing.com
7317,Bankhead Brewing Co,611 University Dr 76107,Fort Worth,TX,http://www.facebook.com/bankheadbrewing.fortworth
7318,Bar D Brewhouse,213 N High St 76877,San Saba,TX,http://www.bardbrewhouse/
7319,Bare Arms Brewing Co (Two Rivers Beer Co),2515 LaSalle Ave 76706,Waco,TX,http://www.facebook.com/pages/Bare-Arms-Brewing/715500611853982/
7320,Barking Armadillo Brewing Co,507 River Bend Dr 78628,Georgetown,TX,http://barkingarmadillo.com
7321,Barrow Brewing Co,108 Royal St 76571,Salado,TX,http://barrowbrewing.com/
7322,Batch Brewery (Batch Craft Beer and Kolaches),3220 Manor Rd 78723,Austin,TX,http://batchatx.com
7323,Battlehops Brewing Co – CLOSED 2022,6801 Highway Blvd 77494,Katy,TX,
7324,Bear King Brewing Co,207 Ave G 78654,Marble Falls,TX,http://www.bearkingbrewing.com
7325,Beard Science Sour House,5959 Grove Ln - Ste B 75056,The Colony,TX,http://beardsciencesours.com
7326,Bearded Fox Brewing Co,11729 Spring Cypress Rd 77377,Tomball,TX,https://www.beardedfoxbrewing.com
7327,Beerburg Brewing Co,13476 Fitzhugh Rd 78736,Austin,TX,http://beerburgbrewing.com
7328,Beerfoot Brewery (Beerfoot Beach Bar),2816 Ave R 1/2 77550,Galveston,TX,http://www.yagaspresents.com/beerfoot/
7329,Bell Springs Brewing Co (Bell Springs Winery),3700 Bell Springs Rd 78620,Dripping Springs,TX,http://www.bellspringsbrewing.com
7330,Big Texan Steak Ranch & Motel,7701 I-40 East 79118,Amarillo,TX,http://www.bigtexan.com/
7331,Big Thicket Brewery,113 W Shepherd Ave 75904,Lufkin,TX,http://www.bigthicketbrewery.com/
7332,Bitter Sisters Brewing Co,15103 Surveyor Blvd 75001,Addison,TX,http://www.bittersistersbrewery.com/
7333,BJs Temple Brewery Tasting Room,602 E Central Ave 76501,Temple,TX,http://www.bjsrestaurants.com/
7334,Black Laboratory Brewing Co,1602 E Houston St - Suite 109 78202,San Antonio,TX,http://www.blacklaboratorybrewing.com/
7335,Black Page Brewing Co,210 Glen Park St 77009,Houston,TX,http://www.blackpagebrewing.com
7336,Black Star Co-op Pub & Brewery,7020 Easy Wind Dr - Suite 100 78752,Austin,TX,http://www.blackstar.coop/
7337,Blackwater Draw Brewing Co,701 N Main St 77803,Bryan,TX,http://www.blackwaterbrew.com/
7338,Blackwater Draw Brewing Co (OBannons Taphouse),303 Boyett St 77840,College Station,TX,http://www.blackwaterbrew.com/
7339,Blazing Tree Brewery,11426 Rojas Dr - Suite A13 79936,El Paso,TX,http://www.facebook.com/BlazingTreeBrewery/
7340,Blue Onion,423 S International Blvd 78596,Westlaco,TX,http://www.myblueonion.com/
7341,Blue Owl Brewing Co,2400 E Cesar Chavez St - #300 78702,Austin,TX,http://blueowlbrewing.com/
7342,Blue Star Brewing Co,1414 S Alamo St 78212,San Antonio,TX,http://www.bluestarbrewing.com/
7343,Bluebonnet Beer Co,1700 Bryant Dr - #107 78664,Round Rock,TX,http://www.bluebonnetbeerco.com/
7344,Bluffview Growler,3850 W Northwest Hwy - Suite 1190 75220,Dallas,TX,http://www.bluffviewgrowler.com
7345,Boerne Brewery,9 Hill View Lane 78006,Boerne,TX,http://www.boernebrewery.com/
7346,Bold Republic Brewing Co,206 N Penelope St 76513,Belton,TX,http://www.facebook.com/boldrepublicbrewing/
7347,Braman Winery & Brewery (Running Walker Brewery),3421 FM 359 77406,Richmond,TX,https://runningwalker.com/
7348,Brash Brewing Co,512 Crosstimbers 77022,Houston,TX,http://www.facebook.com/pages/Brash-brewing-company/229796680431006/
7349,Brazos Valley Brewing Co,201 W First St 77833,Brenham,TX,http://brazosvalleybrewery.com/
7350,Brew Monkey Beer Co,11935 Starcrest Dr 78247,San Antonio,TX,http://www.brewmonkeybeerco.com
7351,Brewery LBK (Pioneer Hotel),1204 Broadway St - Suite 104 79401,Lubbock,TX,http://www.thebrewerylbk.com
7352,Brewtorium Brewery & Kitchen,6015 Dillard Circle - Suite A 78752,Austin,TX,http://thebrewtorium.com
7353,Brick Streets Brewery,224 E 5th Ave 75110,Corsicana,TX,http://brickstreetsbrewery.com
7354,Brigadoon Brewery & Brew School,21778 Farm-To-Market Road 1774 - Texas Renaissance Festival - Booth #150 77363,Plantersville,TX,http://www.brigadoonbrewery.com/
7355,Brigadoon Brewery & Brew School,5041 Spencer Hwy - #703 77505,Pasadena,TX,http://www.brigadoonbrewery.com/Pasadena.html
7356,Brotherwell Brewing Co,400 E Bridge St 76704,Waco,TX,http://www.brotherwell.com
7357,Brutal Beerworks,8447 Boulevard 26 76180,North Richland Hills,TX,http://www.brutalbeerworks.com
7358,BS Brewing Co,1408 Old Lehmann Rd 78155,Seguin,TX,http://www.bsbrewingtx.com/
7359,Buckstin Brewing,1211 Boston Ave 77627,Nederland,TX,http://buckstinbrewing.com
7360,Buffalo Bayou Brewing Co,5301 Nolda St 77007,Houston,TX,http://www.buffbrew.com/
7361,Bull Creek Brewing Co,7100  FM 3405 78642,Liberty Hill,TX,http://www.bullcreekbrewing.com/
7362,Busted Sandal Brewing Co,7114 Oaklawn Dr 78229,San Antonio,TX,http://www.bustedsandalbrewing.com/
7363,By the Horns Brewing Co (del Toro BBQ),109 S Main St - Suite 200 76063,Mansfield,TX,http://bythehornsbrewing.com
7364,Cactus Land Brewing Co,368-B County Road 325 78101,Adkins,TX,https://www.cactuslandbrewing.com
7365,Caldwell Brewing Co,106 N Main St 77836,Caldwell,TX,http://caldwellbrewing.com
7366,Caracara Brewing Co,100  E Market St 78644,Lockhart,TX,http://www.caracarabrewingcompany.com
7367,Cedar Creek Brewhouse and Eatery,336 E Cedar Creek Pkwy 75143,Seven Points,TX,http://www.cedarcreekbrewery.com/
7368,Cedar Creek Brewhouse and Eatery – Mustang Station,13090 Bee St 75234,Farmers Branch,TX,http://www.cedarcreekbrewery.com
7369,Celestial Beerworks,2530 Butler St 75235,Dallas,TX,http://www.celestialbeerworks.com
7370,Celis Brewery,10001 Metric Blvd 78758,Austin,TX,http://celisbrewery.com/
7371,Central District Brewing Co,417 Red River St 78701,Austin,TX,http://centraldistrictbrewing.com
7372,Central Machine Works Brewing Co,4824 E Casar Chavez St 78702,Austin,TX,http://www.cmwbrewery.com
7373,Chambers Creek Brewing Co,319 N Main St 76064,Maypearl,TX,http://www.chamberscreekbrewing.com
7374,Cibolo Creek Brewing Co,488 S Main St 78006,Boerne,TX,https://www.cibolocreekbrewing.com
7375,Circle Brewing,2340 West Braker Ln - Suite B 78758,Austin,TX,http://www.circlebrewing.com/
7376,City Acre Brewing Co,3418 Topping St 77093,Houston,TX,https://www.cityacrebrewing.com/
7377,Coalfox Brewery,2885 FM 1155 S 77426,Chappell Hill,TX,http://coalfox.com
7378,Cobra Brewing Co,146 Whatley Ave 75057,Lewisville,TX,http://cobrabrewingco.com/
7379,Collective Brewing Project,112 St Louis Ave 76104,Fort Worth,TX,http://www.collectivebrew.com/
7380,Community Beer Co,3110 Commonwealth Dr 75247,Dallas,TX,http://www.communitybeer.com/
7381,Copperhead Brewing Co,822 N Frazier St 77301,Conroe,TX,http://copperheadbrewery.com/
7382,Cork & Barrel Craft Kitchen and Microbrewery,4000 E Palm Valley Blvd 78665,Round Rock,TX,http://www.corkandbarrelpub.com
7383,Cornels Brewing Co,13410 Hwy 105 77713,Beaumont,TX,http://www.facebook.com/pages/Cornels-Brewing-Company/259073776408?sk=timeline/
7384,Cowtown Brewing Co,1301 E Belknap St 76102,Fort Worth,TX,http://www.cowtownbrewco.com
7385,Craft and Growler,3601 Parry Ave 75226,Dallas,TX,http://www.craftandgrowler.com
7386,Craft Rhythm and Brews Brewing Co,1301Texas Ave - Unit A 79901,El Paso,TX,http://www.craftrhythmandbrews.com
7387,Cypress Creek Southern Ales,200 E Carnegie St 75494,Winnsboro,TX,http://www.cypresscreeksouthernales.com
7388,Deadbeach Brewery,406 S Durango St 79901,El Paso,TX,http://www.deadbeach.com/
7389,Deadbeach Brewery,3200 Durazno Ave 79905,El Paso,TX,http://www.deadbeach.com
7390,Deep Ellum Brewing Co (CANarchy),2823 St. Louis St 75226,Dallas,TX,http://www.deepellumbrewing.com/
7391,Denton County Brewing Co,200 E McKinney St 76201,Denton,TX,http://www.dentoncountybrewingco.com/
7392,Devil and The Deep Brewery,2425 Postoffice St 77550,Galveston,TX,http://www.facebook.com/devilandthedeepbrew/
7393,Dirty Job Brewing Co,117 N Main St 76063,Mansfield,TX,http://www.dirtyjobbrewing.com
7394,Division Brewing Co,506 E Main St 76012,Arlington,TX,http://www.divisionbrewing.com/
7395,Dodging Duck Brewhaus,402 River Rd 78006,Boerne,TX,http://www.dodgingduck.com/
7396,Donnys Brew Pub,198 FM 1346 S 78121,La Vernia,TX,https://www.facebook.com/DonnysBrewPub/
7397,Dorcol (HighWheel Beerworks),1902 S Flores St 78204,San Antonio,TX,http://www.dorcolspirits.com/#distillers/
7398,Dos Sirenos Brewing Co,231 E Cevallos St 78204,San Antonio,TX,http://dossirenosbrewing.com/
7399,Double Horn Brewing,208 Ave H 78654,Marble Falls,TX,http://www.doublehornbrewing.com/
7400,Draught House Pub & Brewery,4112 Medical Pkwy 78756,Austin,TX,http://www.draughthouse.com/
7401,El Paso Brewing Co,810  Texas Ave - Suite B 79901,El Paso,TX,http://elpasobrewing.com/
7402,Elder Son Brewing Co,946 N Shepherd Dr  Suite A  77008,Houston,TX,http://eldersonbrewing.com
7403,Eola School Restaurant & Brewery,12119 FM 381 76937,Eola,TX,http://www.eolaschool.com/
7404,Equal Parts Brewing Co,3118 Harrisburg Blvd 77003,Houston,TX,http://equalpartsbrewing.com
7405,ETX Brewing Co,221 S Broadway Ave 75702,Tyler,TX,http://etxbrew.com/
7406,Eureka Heights Brew Co,941 W 18th St 77008,Houston,TX,https://www.eurekaheights.com
7407,False Idol Brewing Co,7924 Maplewood Ave 76180,North Richland Hills,TX,http://falseidolbrew.com
7408,Family Business Beer Co,19510  Hamilton Pool Rd 78620,Dripping Springs,TX,http://familybusinessbeerco.com
7409,Fass Brewing Co,236 N Main St 77301,Conroe,TX,http://fassbrewing.com
7410,Faust Brewing Co,499 Castell Ave 78130,New Braunfels,TX,https://www.facebook.com/faustbrewingcompany
7411,Faust Brewing Co (Faust Hotel),240 S  Seguin St 78130,New Braunfels,TX,http://www.facebook.com/fausthotelandbrewingco/
7412,Fire Ant Brewing Co,308 Market St 77375,Tomball,TX,http://www.fireantbrewing.com
7413,Fitzhugh Brewing Co,15435 Fitzhugh Rd 78620,Dripping Springs,TX,http://www.facebook.com/Fitzhugh-Brewing-105734620960183
7414,Flix Brewhouse,2000 S I-35 Frontage Rd - Suite B1 78681,Round Rock,TX,http://www.flixbrewhouse.com/
7415,Flix Brewhouse,1660 FM 423 75068,Little Elm,TX,http://www.flixbrewhouse.com/frisco-little-elm
7416,Flix Brewhouse,845 TX Loop 1604 78245,San Antonio,TX,http://www.flixbrewhouse.com/san-antonio
7417,Flix Brewhouse,6450 N Desert Blvd - Bldg 12 79912,El Paso,TX,http://www.flixbrewhouse.com/el-paso/cinema-info
7418,Food Experience Corp ((LIMITED PUBLIC HOURS),258 S Highway 377 76227,Aubrey,TX,http://www.foodexperienceco.com
7419,Fort Brewery and Pizza,2737 Tillar St 76107,Fort Worth,TX,http://fortbrewery.com
7420,Fortress BeerWorks,2606 Spring Cypress Rd 77388,Spring,TX,http://www.fortressbeerworks.com
7421,Four Bullets Brewery,640 N Interurban St 75081,Richardson,TX,http://www.fourbulletsbrewery.com/
7422,Four Corners Brewing Co (Constellation Brands),423 Singleton Blvd 75212,Dallas,TX,http://www.fcbrewing.com/
7423,Franconia Brewing Co,495 McKinney Pky 75071,McKinney,TX,http://www.franconiabrewing.com/
7424,Frankenboltzzz Brewing Co,173 FM 1486 77356,Montgomery,TX,http://fbbrewco.com
7425,Fredonia Brewery,138 N Mound S 75961,Nacogdoches,TX,https://www.fredoniabrewery.com
7426,Fredricksburg Brewing Co,245 E Main St 78624,Fredricksburg,TX,http://www.yourbrewery.com/
7427,Freetail Brewing Co,4035 N Loop 1604 W - Suite 105 78257,San Antonio,TX,http://www.freetailbrewing.com/
7428,Freetail Brewing Co,2000 S Presa St 78210,San Antonio,TX,http://www.freetailbrewing.com/
7429,Friends and Allies Brewing Co,979 Springdale Rd - #124 78702,Austin,TX,https://www.friendsandallies.beer
7430,Frontyard Brewing Co,4514 Bob Wire Rd - Bldg 2 78669,Spicewood,TX,http://www.frontyardbrewing.com
7431,Frost Town Brewing Co,100 N Jackson St 77002,Houston,TX,http://www.frosttownbrew.com
7432,Fulbrook Ale Works,1125 FM 359 77406,Richmond,TX,http://fulbrookaleworks.com
7433,Funky Picnic Brewery and Cafe,401 Bryan Ave - Suite 117 76104,Fort Worth,TX,http://www.funkypicnicbrewery.com
7434,Galactic Coast Brewing Co,1675C Dickinson Ave - FM 1266 77539,Dickinson,TX,http://www.galacticcoastbrewing.com/
7435,Galveston Bay Beer Co,12900  FM 3436 Rd 77539,Dickinson,TX,http://www.galvestonbaybeer.com/
7436,Galveston Island Brewing Co,8423 Steward Rd 77554,Galveston,TX,http://www.facebook.com/GalvestonIslandBrewing/
7437,Gather Brewing Co,210 E Aviation Blvd 78148,Universal City,TX,http://www.facebook.com/gatherbrewingcompany
7438,Ghost Note Brewing Co,23663 Ranch Rd 12 78620,Dripping Springs,TX,http://www.ghostnotebrewing.com
7439,Gidding Brewhouse (Zoch Brewing Co),199 N Burleson St 78942,Giddings,TX,http://www.giddingsbrewhaus.com
7440,Gilmer Brewing Co,101 W Tyler St  75644,Gilmer,TX,http://www.gilmerbrewing.com
7441,Gordon Street Tavern,114 N Gordon St 77511,Alvin,TX,http://www.gordonstreettavern.com/
7442,Grain Theory,202 Pine St  Suite 201 79601,Abilene,TX,http://www.graintheory.beer
7443,Great Heights Brewing Co,938 Wakefield Dr 77018,Houston,TX,http://www.greatheightsbrewing.com
7444,Gristworkz,1504 Chapman St 77009,Houston,TX,http://www.gristworkz.com
7445,Guadalupe Brewing Co,1580 Wald Rd - #1 78132,New Braunfels,TX,http://www.guadalupebrew.com/
7446,Harvest Seasonal Kitchen,112 E Louisiana St 75069,McKinney,TX,http://harvesttx.com/
7447,Hawkins Farmhouse Ales,80 County Lane 78644,Lockhart,TX,http://www.hawkinsfarmhouseales.com
7448,Hedgehog Brewing Co,3200 Woodall Dr - Unit C-1 78613,Cedar Park,TX,http://www.hedgehogatx.com
7449,Hemisphere Brewing Co,2015 Kristy Ln 75032,Rockwall,TX,https://www.hemispherebrewing.com
7450,Hi Sign Brewing Co,730 Shady Lane 78702,Austin,TX,http://www.hisignbrewing.com
7451,Hitmaker Brewing Co,11160 Circle Dr 78736,Austin,TX,http://www.hitmakerbrewing.com
7452,Hold Out Brewing Co,1208 W 4th St 78703,Austin,TX,http://www.holdoutbrewing.com
7453,Holler Brewing Co,2206 Edwards St - Suite A 77007,Houston,TX,https://www.hollerbeer.com
7454,Hop and Sting Brewing Co (Hop and Sting at the Grapevine Craft Brewery),906 Jean St 76051,Grapevine,TX,http://hopandsting.com
7455,HopFusion Ale Works,200 E Broadway Ave 76104,Fort Worth,TX,https://www.hopfusionaleworks.com
7456,Hopsquad Brewing Co,2307 Kramer Ln 78758,Austin,TX,http://hopsquad.com/
7457,Horny Toad Brewery,313 Edward St 76875,Rowena,TX,http://hornytoadbrewery.com/
7458,Hound Song Brewing Co,535 Walnut St 78934,Columbus,TX,http://houndsongbrewing.com
7459,Howling Mutt Brewery (Haufen Beer),205 N Cedar St 76201,Denton,TX,http://howlingmuttbrewing.com
7460,Huff Brewing Co,9805 Koehn Rd 77418,Bellville,TX,http://www.huffbrewing.com/
7461,Hullabaloo Diner,15045 FM 2154 77845,College Station,TX,http://www.hullabaloodiner.com/
7462,Humble Pint Brewing Co,11880 Hero Way W - Suite 208 78641,Leander,TX,http://humblepint.com
7463,Independence Brewing Co,3913 Todd Lane - #607 78744,Austin,TX,http://www.independencebrewing.com/
7464,Infamous Brewing Co,4602 Weletka Dr - #200-300 78734,Austin,TX,http://www.infamousbrewing.com/
7465,Ingenious Brewing Co,1986 S Houston Ave 77396,Humble,TX,http://www.ingeniousbeer.com
7466,Intrinsic Smokehouse & Brewery,509 W State St 75040,Garland,TX,http://www.intrinsicbrewing.com/
7467,Islla St Brewing Co,11911 Crosswinds Way - Unit 201 78233,San Antonio,TX,http://www.isllastreetbrewing.com
7468,Ivanhoe Ale Works,220 W Main St 75020,Denison,TX,
7469,Jester King Brewery,13005 Fitzhugh Rd - Bldg B 78736,Austin,TX,http://www.jesterkingbrewery.com/
7470,Johnson County Distillery,1655 S Main St 76033,Cleburne,TX,http://www.johnsoncountydistillery.com
7471,Karbach Brewing Co (A-B InBev),2032 Karbach St 77092,Houston,TX,http://www.karbachbrewing.com/
7472,Kinematic Brewing Co,635 Highway 46 E - Suite 207 78006,Boerne,TX,http://www.kinematicbrewingco.com/
7473,Klaus Brewing Co,10142 Jones Rd 77065,Houston,TX,http://www.klausbrewing.com/
7474,Kunstler Brewing Co,302 E La Chapelle 78204,San Antonio,TX,http://www.künstlerbrewing.com
7475,Lakewood Brewing Co,2302 Executive Dr 75041,Garland,TX,http://www.lakewoodbrewingcompany.com/
7476,Last Stand Brewing Co,12345 Pauls Valley Rd - Bldg I 78737,Austin,TX,http://www.laststandbrewing.com/
7477,Lazarus Brewing Co,1902 East 6th St 78702,Austin,TX,https://www.lazarusbrewing.com
7478,Lazarus Brewing Co,4803 Airport Blvd 78751,Austin,TX,http://www.laz2.lazarusbrewing.com
7479,Lazy Beach Brewing Co,7522 Bichon Dr - #100 78414,Corpus Christi,TX,http://www.lazybeachbrewing.com/
7480,Legal Draft Beer Co,500 E Division St 76011,Arlington,TX,http://www.legaldraftbeer.com/
7481,Little Elm Brewing Co,2033 Waterview Dr 75068,Little Elm,TX,http://www.littleelmbrewing.com/
7482,Live Oak Brewing Co,1615 Crozier Lane 78617,Del Valle,TX,http://www.liveoakbrewing.com/
7483,Lone Pint Brewery,507 Commerce St 77355,Magnolia,TX,http://www.lonepint.com/
7484,Longtab Brewing Co,4700 Timco W - Suite 105 78238,San Antonio,TX,http://www.longtabbrewing.com
7485,Lorelei Brewing Co,520 NAS Dr - #BL002 78418,Corpus Christi,TX,http://www.loreleibrewing.beer/
7486,Lucky Brewing Co (Lucky Vineyard),675 County Rd 497 76446,Dublin,TX,http://www.luckybrewingdublin.com
7487,Mad Pecker Brewing Co,6025 Tezel Rd - #122 78250,San Antonio,TX,http://madpeckerbrewing.com/
7488,Malai Kitchen,1161 E Southlake Blvd 76092,Southlake,TX,http://www.malaikitchen.com/
7489,Man Overboard Brewing Co,1203 Camden St 78215,San Antonio,TX,http://www.facebook.com/people/Man-Overboard-Brewing-Co/100071101844641/
7490,Manhattan Project Beer Co,2215 Sulphur St 75208,Dallas,TX,http://manhattanproject.beer
7491,Martin House Brewing Co,220 S Sylvania Ave - Suite 209 76111,Fort Worth,TX,http://www.martinhousebrewing.com/
7492,Meanwhile Brewing Co,3901 Promontory Point Dr 78744,Austin,TX,http://www.meanwhilebeer.com
7493,Megaton Brewery,808 Russell Palmer Rd 77339,Kingwood,TX,http://megatonbeer.com
7494,Middleton Brewing Co,101 Oakwood Loop 78666,San Marcos,TX,http://www.middletonbrewingtx.com/
7495,MillerCoors (Molson Coors Beverage Co),7001 S Freeway 76134,Fort Worth,TX,http://www.millerbrewing.com/
7496,Mission Trail Brewery,10179 Socorro Rd 79927,Socorro,TX,http://www.missiontrailbrewery.com
